sessionId;kwhTotal;startTime;endTime;chargeTimeHrs;userId
9503621;5.56;13;15;2.788611111;45267948
5386490;1.42;18;22;4.541111111;45267948
5045814;7.6;12;15;3.302222222;45267948
8530132;6.26;19;21;2.070277778;45267948
3908178;6.89;12;15;3.571666667;45267948
2142802;2.29;18;22;4.8825;45267948
4141353;5.25;12;16;4.094722222;45267948
2340537;6.73;16;20;3.955277778;45267948
1311275;5.44;12;15;3.396388889;45267948
2696677;5.42;12;16;3.660555556;45267948
8696593;4.97;12;14;2.605277778;45267948
6506700;7.05;12;15;3.4175;45267948
2650561;4.77;11;14;3.275833333;45267948
8154465;7.86;12;16;3.836666667;45267948
4496995;4.92;11;15;4.417222222;45267948
3617689;6.93;12;15;2.975;45267948
6508489;6.05;19;22;2.770555556;45267948
3975291;4.77;12;16;3.515277778;45267948
5886855;6.93;19;22;3.587222222;45267948
9118529;5.36;12;15;3.629444444;45267948
5408764;4.86;12;15;3.934722222;45267948
3934160;7.58;11;17;5.458888889;45267948
4797962;5.82;12;15;3.010555556;45267948
6991392;5.98;11;16;4.937777778;45267948
6416641;7.4;12;15;2.868888889;45267948
9612753;1.6;19;22;2.734444444;45267948
2692638;7.43;17;20;3.000833333;45267948
9759620;6.86;12;15;3.341944444;45267948
4121312;7.51;14;18;3.875833333;45267948
8215779;7.52;11;15;3.633055556;45267948
3490051;7.24;13;16;3.271666667;45267948
3825294;7.19;17;23;5.808055556;45267948
3725155;7.13;13;20;6.810277778;45267948
8220236;6.77;13;16;3.283333333;45267948
7705326;6.71;12;17;4.753055556;45267948
6354805;6.28;12;16;3.848611111;45267948
1894829;7.64;12;17;4.825;45267948
5288948;7.64;12;16;4.023888889;45267948
1767705;6.63;11;14;2.2025;45267948
4249754;6.92;11;16;4.093333333;45267948
7857520;8.02;11;17;5.323333333;45267948
4620707;7.9;13;16;3.438055556;45267948
9456050;7.36;12;15;3.338611111;45267948
7665938;4.99;12;15;2.693055556;45267948
4976769;7.56;17;21;3.954166667;45267948
4608932;6.78;12;15;3.776111111;45267948
4911258;5;12;15;3.536111111;45267948
4092062;6.62;12;16;3.816944444;45267948
3083090;5.28;11;15;3.9125;45267948
4232020;4.74;12;15;3.431111111;45267948
9195467;6.92;12;16;3.406388889;45267948
2858851;6.62;12;16;3.441111111;45267948
7942538;6.8;12;15;3.926944444;45267948
1974810;4.75;12;13;1.561111111;45267948
4834937;6.47;12;15;3.585555556;45267948
8633711;6.77;11;17;5.743888889;45267948
9312955;6.79;12;16;3.690555556;45267948
2973616;4.77;12;16;3.9375;45267948
6756770;7.74;12;18;5.554722222;45267948
2747973;4.63;12;13;1.716388889;45267948
7999305;4.81;12;16;3.283055556;45267948
9725689;3.21;21;22;1.056111111;45267948
7205396;6.17;18;21;3.161111111;45267948
9810654;6.55;12;16;3.653888889;45267948
8726710;5.25;12;15;3.005277778;45267948
4399824;5.66;19;22;2.735833333;45267948
8707083;5.18;19;22;3.633611111;45267948
1729270;6.19;12;16;3.828333333;45267948
5300478;6.84;12;16;3.837222222;45267948
2463451;6.45;12;14;2.121944444;45267948
8391017;4.8;18;21;3.083055556;45267948
9051594;7.14;17;21;3.863611111;45267948
4750104;5.25;12;16;4.325833333;45267948
7479749;7.17;12;16;3.917777778;45267948
6181694;0;12;12;0.023333333;45267948
5740799;7.04;12;15;2.719166667;45267948
7602915;6.84;11;14;2.944166667;32751774
3927755;6.68;11;13;2.716666667;32751774
2905400;5.35;11;12;1.780833333;32751774
9893968;2.51;14;15;0.963888889;32751774
5722115;0.02;11;11;0.046388889;32751774
3029328;6.59;11;13;2.278611111;32751774
5183328;6.82;11;13;2.334722222;32751774
8806931;5.47;11;13;1.801111111;32751774
4375852;1.8;13;14;1.179722222;32751774
7246592;6.83;11;15;3.811111111;32751774
6319362;0;11;11;0.0125;32751774
7120531;6.77;10;13;3.175833333;32751774
5676148;1.81;16;19;2.819722222;32751774
1850215;6.93;14;16;2.347777778;32751774
8725264;6.89;11;13;2.378055556;32751774
7613205;2.03;11;11;0.683055556;32751774
1160262;5.82;13;21;8.248333333;32751774
7131170;6.91;11;16;4.921944444;32751774
1865866;1.45;17;18;0.507777778;32751774
5167394;5.84;11;18;6.647222222;32751774
1893828;6.79;11;14;3.248055556;32751774
4739169;5.66;11;15;3.820555556;32751774
8119738;6.91;10;16;5.284722222;32751774
6605909;5.16;11;14;2.761944444;32751774
5010090;1.7;10;10;0.584722222;32751774
6598950;5.3;12;15;3.316666667;32751774
2320295;6.58;12;17;5.038888889;32751774
2565954;6.35;12;17;5.218888889;32751774
4358006;6.73;10;15;4.338055556;32751774
7275599;6.49;11;15;3.909166667;32751774
2910388;5.83;11;13;2.396388889;32751774
9262993;6.91;11;15;4.841388889;32751774
9100030;5.55;10;17;6.361944444;32751774
6385574;6.66;17;20;3.153333333;32751774
2954694;0.66;11;11;0.248611111;32751774
1881587;6.68;10;14;4.377777778;32751774
7920641;6.59;10;14;3.120555556;32751774
7892870;4.86;11;13;1.611944444;32751774
4273923;6.62;10;15;4.855555556;32751774
3075616;4.76;11;13;2.530555556;32751774
6527360;6.41;11;15;3.762222222;32751774
5664133;4.95;11;13;2.305;32751774
5623929;6.38;11;15;4.116666667;32751774
9556597;5.31;11;15;3.588888889;32751774
7296160;6.36;11;15;4.072222222;32751774
6952363;4.68;11;14;3.637222222;32751774
2510083;5.84;10;14;4.256111111;32751774
3585643;4.48;11;15;4.208888889;32751774
9798481;6.55;11;13;2.588611111;32751774
5245899;6.31;11;15;3.896944444;32751774
4833501;5.46;11;15;3.524444444;32751774
7183795;6.63;11;16;4.986388889;32751774
2465644;4.33;11;14;3.269722222;32751774
9465156;4.25;11;14;3.221111111;32751774
9654573;4.95;11;14;2.846388889;32751774
9897750;4.9;11;15;4.553333333;32751774
7783878;0.54;11;11;0.2025;32751774
7230828;5.56;13;18;4.895555556;32751774
3735296;6.56;11;14;3.584166667;32751774
8156248;4.98;12;15;3.103055556;32751774
2617840;6.39;10;16;5.220833333;32751774
3052743;4.3;11;15;4.174444444;32751774
8627260;4.75;12;15;3.683888889;32751774
5105267;4.75;10;13;3.064166667;32751774
9545887;4.52;11;15;3.991666667;32751774
8250268;4.32;11;14;2.766944444;32751774
2669612;6.7;16;19;3.409722222;32751774
8124131;5.23;10;13;3.666388889;32751774
2446433;0.62;15;15;0.229722222;32751774
8927021;3.64;15;16;1.243333333;32751774
5089897;6.94;11;14;3.333888889;32751774
3654044;6.49;10;17;6.6675;32751774
2089446;6.57;11;13;2.753611111;32751774
7424896;6.42;11;15;3.636388889;32751774
9111701;6.51;11;14;2.564166667;32751774
2864592;6.71;10;13;2.880555556;32751774
8148524;7.02;12;15;3.394166667;32751774
2903018;6.42;11;14;3.031388889;32751774
2094546;4.89;11;15;3.590833333;32751774
7432008;6.34;12;19;6.883055556;32751774
4468211;4.33;16;19;2.711111111;32751774
2309303;4.35;10;14;3.148611111;32751774
4951324;4.34;11;15;4.148333333;32751774
2757624;4.6;14;17;3.186111111;32751774
1548585;6.78;11;15;3.704722222;32751774
9667916;4.2;11;14;3.566666667;32751774
8436139;6.92;11;14;3.17;32751774
4355137;4.12;10;13;3.366388889;32751774
2133815;4.15;11;15;3.768055556;32751774
5170756;6.65;10;13;2.815;32751774
8650473;4.72;10;14;3.741388889;32751774
9408551;6.84;11;15;3.783888889;32751774
6382971;6.49;10;13;2.631111111;32751774
1748892;4.07;17;19;1.923611111;32751774
9241161;4.34;11;15;3.884722222;32751774
8464237;6.46;11;13;2.126111111;32751774
7945577;0.56;18;20;2.098888889;32751774
5627531;4.38;11;15;3.917777778;32751774
7141257;4.75;11;13;1.545555556;32751774
5066890;3.99;14;17;3.3075;32751774
2441375;6.01;11;13;1.964722222;32751774
3336350;2.31;15;19;3.998611111;32751774
2025534;4.32;11;15;4.397777778;32751774
2566381;2.33;11;11;0.77;32751774
4060982;6.69;10;15;5.498888889;32751774
9016104;5.32;11;14;3.597777778;32751774
5231913;6.92;10;13;2.488888889;32751774
5450994;1.4;16;20;3.496388889;32751774
9603971;4.43;11;13;2.7575;32751774
4289231;5.68;10;12;1.861666667;32751774
5600657;1.49;15;19;4.239166667;32751774
1327017;5.01;10;14;3.962222222;32751774
1475322;2.37;10;11;0.7925;32751774
2221486;6.62;11;14;2.648055556;32751774
6412876;6.88;10;13;2.572222222;32751774
4024288;4.21;10;17;6.401944444;32751774
3058991;6.28;11;15;3.978888889;32751774
8143815;6.89;10;16;5.430555556;32751774
7890969;6.51;11;15;4.386388889;32751774
5079762;7.01;10;15;4.191666667;32751774
8687538;4.38;11;15;3.932777778;32751774
1705537;1.66;17;21;3.801111111;32751774
5692114;6.43;12;15;3.7425;32751774
7981055;6.9;11;15;4.186666667;32751774
6916794;6.42;11;15;3.766944444;32751774
4782478;1.93;17;20;3.171388889;32751774
4851965;6.93;10;14;3.408888889;32751774
1836265;2.21;17;19;2.086388889;32751774
1196499;4.45;11;15;3.699166667;32751774
9538483;1.7;16;19;2.803888889;32751774
5626149;6.04;19;22;2.500833333;76114467
6245196;4.08;17;19;1.499166667;76114467
6388351;2.94;17;20;3.776111111;76114467
6948803;4.27;16;18;1.475277778;76114467
1419633;6.45;16;20;4.106388889;76114467
9174863;8.01;17;20;2.991111111;76114467
3430447;6.55;11;15;4.328333333;76114467
9365911;2.04;16;19;2.980833333;76114467
4452686;4.09;16;19;3.054166667;76114467
4150708;3.38;16;19;2.751666667;76114467
2703398;2.33;17;20;3.236388889;76114467
3812764;6.87;16;20;3.966388889;76114467
1583759;2.61;16;21;4.906944444;76114467
8896158;6.34;11;16;4.428611111;76114467
5317838;3.08;20;21;1.093055556;76114467
8201165;2.2;18;20;1.896944444;76114467
8831858;6.49;16;18;2.246111111;77088033
5142454;3.8;17;19;2.251666667;77088033
2180379;6.63;17;20;2.7625;77088033
8972878;2.82;16;19;3.635;84660741
7847577;6.47;17;20;3.447222222;84660741
5648345;5.52;15;18;2.933888889;84660741
6080316;6.91;13;16;3.324166667;84660741
7980372;6.83;17;19;2.7575;84660741
6411126;3.34;18;19;1.269166667;84660741
8327038;3.53;17;18;1.351666667;84660741
3796942;6.15;17;20;2.488055556;84660741
2874672;3.21;18;20;1.662222222;84660741
9222540;4.43;18;20;1.480555556;84660741
2082394;5.97;18;20;2.025833333;84660741
2776626;6.33;11;15;3.275277778;84660741
2389576;5.19;12;15;3.511944444;84660741
7692175;2.94;12;13;0.995277778;84660741
4579494;0.05;19;20;1.475833333;84660741
7063897;0.16;16;20;3.674722222;84660741
8987852;2.97;17;20;2.879444444;84660741
2783555;6.62;9;11;2.005;98345808
9165788;0.26;16;17;0.750555556;98345808
4631446;6.69;9;11;2.1725;98345808
1994884;1.39;12;13;1.944722222;98345808
2015168;0.19;9;10;0.078055556;98345808
7483602;6.5;8;10;1.985;98345808
5834930;1.11;15;16;1.437777778;98345808
8150807;0.47;9;9;0.168055556;98345808
5105682;6.82;8;12;3.691944444;98345808
3928698;6.76;9;11;2.480833333;98345808
4538678;0;11;11;0.02;98345808
7819704;7.68;12;14;2.497222222;98345808
9567283;6.75;9;11;2.820833333;98345808
1799304;0.24;9;9;0.108055556;98345808
2777495;6.36;12;14;1.991944444;98345808
3358785;6.92;9;12;3.824444444;98345808
7643878;6.74;9;11;2.131388889;98345808
4010074;6.54;8;10;1.997222222;98345808
6200923;4.32;15;17;1.572222222;98345808
2729035;6.34;9;11;1.964444444;98345808
4474986;4.26;12;16;4.082222222;98345808
5010305;6.54;9;11;2.001666667;98345808
4044475;6.82;9;12;2.825277778;98345808
7281799;6.8;9;11;2.566944444;98345808
9030800;6.58;9;11;2.035277778;98345808
6811747;1.62;15;17;1.823333333;98345808
4132753;6.82;8;11;2.144444444;98345808
4851016;1.66;15;16;1.473611111;98345808
2479922;6.74;8;11;2.2875;98345808
3196307;0.1;8;11;2.095555556;98345808
4272308;6.7;12;14;2.121666667;98345808
9932506;6.68;9;12;2.500833333;98345808
1956207;1.86;13;14;0.593611111;98345808
4384506;6.8;9;11;2.316388889;98345808
8698155;6.6;8;10;2.036944444;98345808
9855836;6.72;8;11;2.160833333;98345808
3233524;6.85;9;11;2.675833333;98345808
5353843;6.69;8;14;5.466666667;98345808
9432994;3.5;16;17;1.802777778;98345808
3000437;6.79;9;11;2.255;98345808
1756465;1.39;17;18;1.320277778;98345808
6774113;6.73;9;12;3.275;98345808
9540540;6.7;8;11;2.103055556;98345808
9596836;6.69;9;11;2.083888889;98345808
3520393;6.69;9;11;2.050555556;98345808
6096052;1.52;17;18;1.336666667;98345808
6017088;5.12;10;11;1.574722222;98345808
3500440;5.48;11;14;2.592222222;98345808
7350954;6.7;8;11;2.718888889;98345808
6843043;6.7;9;11;2.460833333;98345808
8094323;6.8;9;17;8.831388889;98345808
5833308;6.56;9;11;2.051111111;98345808
8327550;6.54;9;11;2.032777778;98345808
4580264;1.99;15;16;0.622222222;98345808
2043259;6.72;9;12;2.404166667;98345808
2636266;6.64;10;12;2.044166667;98345808
6976803;2.26;12;13;1.0625;98345808
3739661;6.92;9;11;2.26;98345808
9810647;1.16;14;15;0.857777778;98345808
4550364;6.45;9;11;2.000555556;98345808
9388820;4;11;13;2.133888889;98345808
4369382;6.71;8;11;2.199166667;98345808
2949384;0.91;17;18;1.156111111;98345808
4703592;6.35;9;11;1.970277778;98345808
5965252;6.58;9;11;2.050277778;98345808
7331338;2.32;14;15;0.840555556;98345808
2907516;6.66;9;11;2.059722222;98345808
9271119;6.67;8;11;2.120277778;98345808
5012038;2.02;14;15;1.0575;98345808
8439790;6.43;9;11;1.978611111;98345808
2719933;6.43;10;12;1.986666667;98345808
9465310;1.43;15;17;2.054722222;98345808
2742271;6.75;8;11;2.527777778;98345808
8829566;6.72;9;11;2.212777778;98345808
1699262;6.73;9;12;3.040833333;98345808
9916089;6.75;9;11;2.214166667;98345808
4366747;6.76;9;11;2.159166667;98345808
6226885;6.8;9;13;3.845833333;98345808
7858724;6.76;9;11;2.713888889;98345808
7656018;1.08;15;15;0.386111111;98345808
4609649;6.75;8;11;2.810833333;98345808
7464842;0.67;14;15;1.121111111;98345808
7615779;6.44;8;11;2.114444444;98345808
1229156;6.83;9;13;4.331666667;98345808
4650800;1.29;14;14;0.450555556;98345808
8287803;6.7;9;11;2.066111111;98345808
6934825;0.61;14;14;0.359722222;98345808
2802352;6.79;9;11;2.677777778;98345808
1373410;6.79;9;12;2.929166667;98345808
8228082;1.94;13;17;3.333333333;98345808
4210867;6.81;8;14;5.423333333;98345808
4946723;0.66;16;18;2.707777778;98345808
5386466;6.43;9;11;1.992777778;98345808
3477642;1.54;14;15;1.068333333;98345808
3219996;6.42;9;11;1.99;98345808
8317801;6.32;9;10;1.941666667;98345808
4677347;3.57;17;18;1.109722222;98345808
1454855;6.28;8;10;1.953888889;98345808
4226564;6.55;9;11;2.03;98345808
6336973;6.75;9;11;2.449444444;98345808
6753611;0.98;15;15;0.705277778;98345808
9253309;6.55;9;11;2.028888889;98345808
4838525;1.18;15;16;1.068333333;98345808
6361404;6.73;10;13;2.624722222;98345808
8126854;1.4;14;15;1.830555556;98345808
3465339;6.92;10;13;3.4625;98345808
3039878;6.81;9;11;2.269722222;98345808
2829100;6.4;8;10;1.981666667;98345808
5424193;6.75;8;12;3.365555556;98345808
9030693;6.9;8;11;2.467222222;98345808
6368116;6.82;8;11;2.400277778;98345808
5086690;1.94;17;18;1.204722222;98345808
5287888;6.69;8;11;2.112222222;98345808
6572911;6.53;9;11;2.021111111;98345808
6226395;6.82;8;11;2.442222222;98345808
3775165;6.84;8;11;2.9475;98345808
5144808;6.81;8;13;4.476666667;98345808
6948564;6.7;9;12;2.0975;98345808
2013384;6.76;8;11;2.128055556;98345808
8760549;1.35;15;17;2.164444444;98345808
1319514;6.76;9;11;2.653055556;98345808
5274467;6.8;9;11;2.338333333;98345808
8283235;6.75;9;11;2.304722222;98345808
7783255;3.53;9;11;1.093333333;98345808
4665794;5.22;11;13;2.055555556;98345808
8723723;6.78;8;11;2.490833333;98345808
6083500;6.82;9;11;2.695277778;98345808
8989382;6.52;10;13;2.139722222;98345808
7213916;6.79;8;11;2.579166667;98345808
8696724;6.76;9;11;2.681666667;98345808
1130851;6.71;8;11;2.091666667;98345808
2791051;6.7;8;11;2.293333333;98345808
6830657;6.77;8;12;3.055;98345808
1763182;6.78;9;11;2.400833333;98345808
6561087;6.79;8;11;2.869166667;98345808
6335334;4.14;15;18;2.740555556;98345808
1383996;6.94;10;13;2.301944444;98345808
4549408;6.77;9;12;3.031944444;98345808
3254926;6.8;9;11;2.595833333;98345808
3407937;6.73;8;13;4.054722222;98345808
4407891;6.71;9;11;2.1175;98345808
7603255;6.78;8;11;2.145;98345808
8495947;6.42;9;11;1.973333333;98345808
7721432;2.31;15;17;2.496388889;98345808
6635627;6.78;8;11;2.427777778;98345808
2553589;1.54;17;18;0.953611111;98345808
2939024;6.81;9;11;2.765277778;98345808
9628154;6.88;9;11;2.252222222;98345808
6517212;6.84;8;11;2.275;98345808
6074874;6.83;8;12;3.516111111;98345808
3598945;6.89;9;11;2.371944444;98345808
7984433;6.72;9;11;2.564166667;98345808
7300446;0.89;15;17;2.108333333;98345808
9893797;6.8;8;11;2.430555556;98345808
4788786;6.82;9;12;3.713333333;98345808
2921246;6.84;9;11;2.309722222;98345808
8841642;6.85;8;12;3.1525;98345808
7410448;6.79;9;11;2.528611111;98345808
5025613;2.16;17;18;0.881111111;98345808
6927280;5.7;10;12;1.762222222;98345808
3210979;3.61;13;15;1.900277778;98345808
1508482;6.72;8;11;2.354166667;98345808
4981877;1.11;16;18;2.533611111;98345808
9984728;6.76;8;11;2.923611111;98345808
4991173;1.33;18;18;0.598888889;98345808
7336039;6.67;9;11;2.091388889;98345808
7983098;6.71;8;11;2.775833333;98345808
8398022;6.69;10;13;3.576111111;98345808
6551574;6.77;9;11;2.443611111;98345808
4057047;0.75;17;18;0.956666667;98345808
6955561;6.71;9;11;2.344166667;98345808
3512412;6.73;9;11;2.764444444;98345808
3715890;1.81;15;15;0.596666667;98345808
8003577;5.47;9;11;1.707222222;98345808
6388560;3.42;11;14;3.037777778;98345808
9940649;2.89;15;17;1.826666667;98345808
2446166;6.68;9;11;2.734444444;98345808
8566820;1.07;18;18;0.433611111;98345808
2672015;6.71;9;11;2.617777778;98345808
7860223;6.65;9;12;3.528055556;98345808
5712517;6.73;8;11;2.151111111;98345808
3709561;6.75;9;11;2.288611111;98345808
1534187;6.73;10;12;2.521111111;98345808
4232060;2.06;14;15;0.701944444;98345808
7541830;6.72;8;11;2.1225;98345808
8421214;6.43;9;11;2.013611111;98345808
1242456;1.43;16;18;2.553611111;98345808
1197148;6.43;9;11;2.000833333;98345808
2775340;6.62;9;11;2.223611111;98345808
8383410;0.94;17;18;0.321111111;98345808
5487447;6.2;9;11;1.909166667;98345808
8483022;1.12;15;17;1.999166667;98345808
5852011;7.41;13;15;2.481666667;81375624
5232798;1.54;16;17;1.0025;81375624
7056392;3.71;12;14;1.400833333;81375624
5501119;3.22;15;17;1.204722222;81375624
4164829;3.47;12;14;1.38;81375624
4597427;1.92;15;16;1.160833333;81375624
6886213;4.13;12;14;1.708055556;81375624
4079161;1.11;15;16;1.098333333;81375624
6368480;3.83;12;13;1.565;81375624
3798654;2.53;15;16;1.161944444;81375624
6497884;3.98;12;14;1.537777778;81375624
8057442;2.39;15;16;0.974166667;81375624
4208097;4.73;13;14;1.741944444;81375624
7055557;5.5;14;17;3.343888889;81375624
9621587;7.56;13;16;3.233888889;81375624
6161317;0;13;13;0.037222222;81375624
3911099;6.82;13;15;2.712777778;81375624
2117402;8.58;12;15;3.32;81375624
4838297;8.51;12;16;3.569166667;81375624
4321758;6.82;13;15;2.116111111;81375624
7507148;5.11;13;15;2.114722222;81375624
5849701;7.66;12;15;2.611388889;81375624
5131973;6.68;13;17;3.323055556;81375624
2048843;7.67;13;16;3.676944444;81375624
9688410;5.31;13;14;1.841944444;81375624
6230648;2.45;15;17;1.461388889;81375624
5447686;7.34;12;16;3.374444444;81375624
2476249;5.25;13;17;3.729166667;81375624
3029915;5.5;13;15;2.090555556;81375624
3900808;8.98;12;15;3.219166667;81375624
5898254;6.14;12;16;3.697222222;81375624
8100085;7.63;13;15;2.533611111;81375624
9065891;5.51;13;15;2.504444444;81375624
6966078;3.48;12;14;1.420555556;81375624
1502872;4.92;13;16;3.604444444;81375624
1215837;3.74;13;15;2.7025;81375624
5680482;5.42;12;14;1.985833333;81375624
6567245;3.13;13;15;2.069444444;81375624
3602992;3.63;9;12;2.354166667;81375624
2757283;5.87;13;15;2.578888889;81375624
8090940;8.23;12;15;2.894166667;81375624
7685140;5.52;13;16;2.900277778;81375624
8406361;4.75;12;14;2.053055556;81375624
5782964;6.23;12;16;4.071388889;81375624
7790378;3.59;12;14;1.601944444;81375624
7329841;4.19;13;16;3.071111111;81375624
4728564;4.94;13;15;2.260277778;81375624
6933877;8.27;12;15;2.746111111;81375624
7270196;5.26;12;15;2.866111111;81375624
7841350;7.39;15;18;2.806111111;81375624
8704849;6.65;12;15;2.923333333;81375624
4606413;5.27;13;15;2.665555556;81375624
2967734;3.49;15;18;3.47;81375624
8564410;4.03;14;15;1.513888889;81375624
8474234;4.84;13;14;1.748055556;81375624
4530796;2.8;15;18;2.745833333;81375624
6947251;6.1;13;15;2.599722222;81375624
1296682;4.33;13;15;2.468055556;81375624
5546072;2.52;13;14;1.336666667;81375624
4893331;2.52;15;17;1.485555556;81375624
6490714;5;13;15;2.013611111;81375624
9483217;5.14;14;17;2.108888889;81375624
6204223;6.49;14;17;2.808888889;81375624
7739584;6.54;12;16;3.823055556;81375624
2509133;4.08;13;15;2.531944444;81375624
8952693;5.97;14;17;2.249722222;81375624
4318935;3.56;13;14;1.135833333;81375624
1058719;3.34;15;17;1.488055556;81375624
5770383;4.33;15;18;2.586666667;81375624
9143422;5.16;14;18;3.871388889;81375624
8127201;8.29;13;17;3.913888889;81375624
6271703;5.83;13;15;2.703055556;81375624
2682313;4.38;12;15;2.901111111;81375624
8928652;5.86;12;15;2.783055556;81375624
3363309;6.47;12;15;3.208888889;81375624
2459300;3.35;12;14;2.257777778;81375624
7049885;2.21;15;17;1.249722222;81375624
3319802;4.31;13;14;1.727222222;81375624
7782206;4.11;15;18;2.762777778;81375624
1183559;6.89;13;15;2.592777778;81375624
8017360;4.5;15;18;2.511111111;81375624
3596356;4.77;13;15;2.712777778;81375624
3156957;4.74;13;15;2.048333333;81375624
6885772;3.39;12;14;2.073888889;81375624
7297546;5.58;15;18;2.626944444;81375624
9548643;3.9;13;15;2.685555556;81375624
2645754;2.99;13;14;1.5525;81375624
7504369;4;15;18;2.841111111;81375624
7176540;3.17;13;15;2.091666667;81375624
7410623;5.83;13;15;1.908611111;81375624
9100549;4.55;13;16;3.267222222;81375624
2978966;4.43;13;15;2.452222222;81375624
3179906;2.53;13;14;1.027777778;81375624
2701200;5.47;13;14;1.711666667;81375624
3973016;2.77;15;17;2.117222222;81375624
2254806;7.64;13;15;2.912777778;81375624
1137306;6.74;12;16;3.857222222;81375624
5617977;4.3;13;15;1.995555556;81375624
6891719;4.11;13;14;1.734166667;81375624
1948402;6.43;12;15;2.820833333;81375624
8630917;3.79;13;14;1.670555556;81375624
4172273;4.77;12;14;2.289166667;81375624
7678427;6;12;14;2.241388889;81375624
9364678;1;14;15;0.791944444;81375624
2901521;3.22;13;14;1.711111111;81375624
3167155;2.44;17;18;0.813611111;81375624
8430381;3.19;12;14;1.518611111;81375624
1619447;3.34;17;18;1.176944444;81375624
2490164;3.7;13;14;1.497777778;81375624
8654006;3.6;17;18;1.363055556;81375624
6294252;4.24;13;15;2.265833333;81375624
8152363;4.37;13;14;1.717777778;81375624
5625879;4.6;10;12;2.836666667;81375624
5170977;3.34;17;18;1.138611111;81375624
7100216;4.69;13;14;1.840833333;81375624
4978658;3.39;17;18;1.216388889;81375624
6754700;5.67;13;15;2.357777778;81375624
6992180;6.06;13;15;1.935277778;81375624
2651815;6;13;15;2.239444444;81375624
4603055;6.85;13;15;2.408055556;81375624
4488441;5.88;9;12;2.220555556;81375624
9939055;3.73;17;18;1.380555556;81375624
4298186;3.04;10;11;1.678611111;81375624
1773703;2.86;15;18;2.589722222;81375624
3308074;7.69;13;15;2.420555556;81375624
8979054;3.74;12;14;2.081666667;81375624
5731348;2.88;17;18;0.923055556;81375624
9661400;3.82;11;13;2.014444444;81375624
3181964;1.41;14;15;0.844722222;81375624
7804143;2.86;11;12;1.14;81375624
8270745;3.43;17;18;1.271111111;81375624
7272756;2.69;9;11;1.169722222;81375624
1471051;1.85;15;15;0.731944444;81375624
7183386;2.24;10;11;1.318888889;81375624
4439814;2.27;16;18;1.611944444;81375624
9195599;4.76;10;12;2.108888889;81375624
9256682;3.51;17;18;1.290833333;81375624
7536785;1.2;10;11;1.745;81375624
7862463;1.4;12;13;1.215;81375624
1750871;2.81;9;11;1.696388889;81375624
8752271;1.27;15;17;1.328333333;81375624
5917410;4.57;9;12;2.006944444;81375624
4152980;2.93;17;18;1.171388889;81375624
2666060;4.22;10;12;1.980833333;81375624
1773744;2.71;17;18;1.075277778;81375624
4712810;3.5;10;11;1.320277778;81375624
9497216;4.93;10;12;2.255;81375624
8031798;1.08;14;18;3.427777778;81375624
8474006;3.51;12;14;2.438888889;81375624
9266328;2.3;17;18;0.73;81375624
2872588;2.99;9;11;1.351388889;81375624
3169844;2.68;12;13;1.1025;81375624
3723668;5.6;10;12;2.141388889;81375624
8456236;2.93;17;18;0.947777778;81375624
1133038;2.9;11;13;1.405555556;81375624
3831208;0;12;12;0.0175;81375624
5584844;4.72;12;14;2.078333333;81375624
2214150;2.5;15;17;1.301666667;81375624
2951259;6.08;12;15;2.995;81375624
2518203;6.55;12;15;3.151944444;81375624
1963332;6.41;16;19;2.186666667;32015313
6748253;6.49;13;18;5.386666667;32015313
3831488;0;12;12;0.028888889;32015313
3291654;0;11;11;0.472777778;32015313
9188340;5.96;14;18;4.888611111;32015313
2535316;6.52;19;21;2.205833333;92192265
7522551;6.85;18;20;2.356944444;92192265
4254990;0;15;15;0.021388889;92192265
6080623;6.69;14;16;2.345833333;92192265
4595266;6.47;15;17;2.354722222;92192265
7882118;0;18;18;0.021944444;92192265
7955353;6.88;13;16;3.149722222;92192265
6511872;6.83;16;19;2.312777778;92192265
7990112;5.55;16;18;1.851388889;92192265
8652655;6.68;12;14;2.329722222;92192265
8731173;6.84;18;21;2.670833333;92911698
5474628;6.8;13;15;2.780833333;92911698
1744865;6.75;13;16;3.141944444;92911698
7622130;6.94;12;15;2.845;92911698
2443109;6.83;13;15;2.625833333;92911698
7640982;6.58;12;17;4.956388889;92911698
4428575;4.64;13;15;1.530555556;92911698
8291114;6.86;13;15;2.406666667;92911698
5943291;6.76;13;19;6.192222222;92911698
7997366;6.84;14;17;2.961666667;92911698
2371057;6.73;13;16;2.8675;92911698
7249937;6.83;13;18;5.653055556;92911698
7077837;6.77;12;16;3.149722222;92911698
5270462;6.65;13;15;2.675277778;92911698
3071388;6.68;13;16;3.253333333;92911698
9619666;6.86;11;13;2.404166667;95980995
4514022;0;11;11;0.025277778;95980995
1671927;6.06;16;18;1.991666667;46667907
4867856;4.24;16;18;1.396666667;46667907
1960248;5.86;10;13;2.522222222;46667907
6863506;6.46;10;13;2.378611111;46667907
9780239;13.94;13;17;3.776388889;82888443
9211890;12.35;12;15;3.218611111;82888443
8470947;5.87;12;16;3.384166667;82888443
7083342;6.59;12;14;2.165555556;82888443
9185227;12.26;16;1;8.710833333;82888443
4148152;6.43;13;15;1.955;82888443
2093181;6.58;19;22;3.061944444;82888443
1137452;12.99;22;1;2.766388889;82888443
9109103;15.52;17;21;3.9375;82888443
8900391;20.38;16;21;4.375;82888443
